stock,method,sharpe_1x_short,Sharpe Ratio,sharpe_2x_short,sharpe_2x_no_short,Annual Return,Cumulative Returns,Annual Volatility,Calmar Ratio,Stability,Max Drawdown,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,VaR,alpha_ratio,Beta,Accuracy,B&H,1x_short,1x_no_short,2x_short,2x_no_short,action,labels,close,acc
BA,Triviews(supcon_cl),-1.0629067182484513,-3.0675650940341987,1.434625538620717,-2.3531025560291607,-0.0874234730721184,-0.06800482785431639,0.12266234908910006,-0.5910014442694064,0.16455725267006696,0.14792429683516417,0.7811957001539134,-0.03462986854415593,0.8342643426360241,19.843434003121338,0.9867735159838905,-0.010596804476982235,-0.7127164425052329,2.2530033445589417e-05,0.520618556701031,0.8002037357414438,1.08549230915303,0.9319951721456836,1.2529332379878768,0.8587576717541221,-1,1,0.8002037357414438,0.520618556701031
BA,Triviews(no_cl),1.3498007664022473,0.1842362303384819,-1.0484467843970526,-2.366597614891197,-0.2288513723797131,-0.18131988120441955,0.16567775484447075,-0.7988546226643334,-0.18951006726101405,0.28647436703370366,0.6242999425852797,-0.07679393169530316,-0.5005446360404235,10.712234332461243,1.0613099023949755,-0.016671543243764363,-1.3813041623756086,-3.504531897690068e-05,0.5463917525773195,0.8002037357414438,0.8375831141179642,0.8186801187955804,0.7310131300783735,0.6559477602122757,-1,1,0.8002037357414438,0.5463917525773195
BAC,Triviews(no_pull),1.5022193234499677,2.154069264973944,1.3775287569992358,2.469433984517279,0.4353384894820935,0.4834725949310821,0.21418595622807116,2.7172195192091957,-0.11619629148363482,0.1602146924105683,1.6709591534670134,0.14807641501163377,3.9869667161626485,43.380720600090555,1.1795005789178916,-0.015318752717283774,2.032525834786913,-1.9641446300773235e-05,0.5018181818181818,1.799108797119935,1.2232117053924068,1.483472594931082,1.5009552307058205,2.1021867438117536,-1,-1,1.799108797119935,0.5018181818181818
BAC,Triviews(supcon_cl),0.03778409963514462,2.1283298890911926,1.9297597328067457,3.6186600908501503,0.40258011234545776,0.44656429817650256,0.187029558465329,7.452491029550496,-0.04079040323835685,0.054019536655482536,2.246418079957396,0.13446845692163376,6.411817722780491,75.70305526333765,1.358299304160286,-0.009330020372559776,2.1524945877476735,-6.02085893756473e-06,0.5636363636363636,1.799108797119935,1.163102682899826,1.4465642981765026,1.3904716829079156,2.023338280536708,-1,-1,1.799108797119935,0.5636363636363636
BAC,Triviews(no_cl),-3.352093273728451,-0.6786630109236098,-4.662056744831899,-1.6017755884268692,-0.023323774504155792,-0.025425247012392793,0.1288888814373732,-0.2423704230800982,0.003315224042317716,0.09623193378033501,0.9654656276487114,-0.006380993422900969,-0.546831025706228,5.809072979436374,0.8206457835014047,-0.01477150931662849,-0.18096032989074204,3.3722405244044425e-07,0.5272727272727272,1.799108797119935,0.527925798974091,0.9745747529876072,0.2954457023390658,0.9326662518871632,-1,-1,1.799108797119935,0.5272727272727272
BAC,Triviews(dual_cl),0.6176939481744539,1.612306546801244,2.4979791039070673,2.9952009558515558,0.5606365743738526,0.6282139601479548,0.18847846218601755,3.1232347481246143,-0.032109463244926924,0.17950510274979936,1.8670998169748836,0.17855325465520636,0.9164787545654416,6.1987527051982925,1.2283551427466337,-0.013212948753253184,2.9745392013042644,-4.759015999851353e-06,0.463768115942029,1.813490417980885,1.4618663951764184,1.6282139601479548,2.168405221122957,2.551026658250071,1,1,1.813490417980885,0.463768115942029
BAC,Triviews(not_translated),-4.364433241999875,0.9467723658000857,-3.8250812986708262,1.9529116564363576,0.17278508388562086,0.18996993573747822,0.11346270651942189,2.218744372719379,0.004803489393496695,0.07787516489511082,1.7557976661406467,0.05641888151785495,-0.025554945001447123,13.082163057098391,0.768161478936533,-0.0005045483062121987,1.5228359095774302,4.301304417351845e-07,0.5963636363636363,1.799108797119935,0.7870721605196291,1.1899699357374782,0.6621565470466425,1.3962647132354145,1,-1,1.799108797119935,0.5963636363636363
BBL,Triviews(dual_cl),1.2264767684478473,1.6199117690054683,2.653339936547688,3.2121341347515564,0.9234578173139547,0.6122242118187595,0.20919052444159658,18.700973276796816,-0.033463232171870666,0.04938020089359374,2.8626922944686406,0.27413646120399826,2.0688828081028037,7.959702939873315,1.6997235498407552,-0.012823587055464958,4.414434256900449,-8.234650151132298e-06,0.5706521739130435,1.1222452815972876,2.316130842158762,1.6122242118187595,5.613787709345158,2.520090083628975,-1,-1,1.1222452815972876,0.5706521739130435
BBL,Triviews(no_pull),0.8163461699216134,1.9551808828305726,2.2549380482442936,3.4562730583119436,0.28227143671276345,0.19906442053639717,0.1976164860757757,2.8141488739413774,-0.019619448722305706,0.1003043724255519,1.4983287859869285,0.0812276880851724,0.8800265917800283,11.104659710362212,1.0702348471335206,-0.01857469596745921,1.4283800016792474,-4.560844132031808e-06,0.5380434782608695,1.1455353248730065,1.2550948481276003,1.1990644205363972,1.6593422085800604,1.398297514388274,-1,-1,1.1455353248730065,0.5380434782608695
BBL,Triviews(no_cl),-0.5463034500030731,0.46972268528304995,1.8601834185105588,3.44154563079624,0.23604517002557945,0.16734621154967244,0.18666636111729282,1.9858458054459835,0.09198085261173043,0.11886379565737137,1.4536773196393276,0.06788461542263334,0.5121380988019719,7.433042454798722,0.9994031572520377,-0.017143920145083792,1.264529766438524,2.019755269727099e-05,0.532608695652174,1.1455353248730065,1.189572375492166,1.1673462115496724,1.4990548195297362,1.329047071829545,-1,-1,1.1455353248730065,0.532608695652174
