stock,method,sharpe_1x_short,Sharpe Ratio,sharpe_2x_short,sharpe_2x_no_short,Annual Return,Cumulative Returns,Annual Volatility,Calmar Ratio,Stability,Max Drawdown,Omega Ratio,Sortino Ratio,Skew,Kurtosis,Tail Ratio,VaR,alpha_ratio,Beta,Accuracy,B&H,1x_short,1x_no_short,2x_short,2x_no_short,action,labels,close,acc
DEO,Transformer,-0.2778889752487132,6.017424277341759,-1.5537615715871564,7.460716580127836,0.31281186082065604,0.16198091085173316,0.19034380642925464,8.919271861060002,-0.10291063925016522,0.03507145714285698,2.8721958917383508,0.12583943676942283,8.708927581895455,92.67940723334594,1.9147972611589006,-0.0030231951865574086,1.6434044621090378,-3.0422400956018663e-05,0.6618705035971223,1.5473571785714286,0.8725843366237991,1.1619809108517332,0.7649023466537882,1.3281521395455087,-1,-1,1.5473571785714286,0.6618705035971223
DEO,SCL-DNN,1.0859887998399638,3.795940599397439,-0.27671189081099035,5.050456274799531,0.4672399585134557,0.2354919436589149,0.1977207138144739,12.176087720261647,-0.11004461965707404,0.03837357033293576,2.497578863894482,0.27950074949529463,7.7619699950969965,77.94023106142973,1.6363447728963847,-0.007622162116786013,2.3631310523786504,-3.379212036432043e-05,0.5899280575539568,1.5473571785714286,0.9864822188341448,1.235491943658915,0.9743732441730126,1.4990202667122698,-1,-1,1.5473571785714286,0.5899280575539568
DEO,DUAL-DNN,-3.609994326979484,0.6449836741167881,-4.524237160492765,3.1889680877760544,0.14494682530474212,0.07751973848575378,0.10567237133221741,2.623358410384736,0.08388158146338685,0.05525239125960091,1.4540083236917558,0.07562512294065175,0.1438208529632858,6.725117666522477,1.0770432027346337,-0.008015375360430758,1.371662464629018,1.3766467796235037e-05,0.6187050359712231,1.5473571785714286,0.7503431030050393,1.0775197384857538,0.5774579318285017,1.1539978644171385,-1,-1,1.5473571785714286,0.6187050359712231
DEO,Triviews,2.448198206779605,2.6964275576311185,4.551841572316566,4.725242803913361,0.7402981785406997,0.35745349002105,0.216025837274925,11.607585035934047,-0.05658027264183841,0.0637771057673866,2.8591528887707987,0.2329495005775864,5.780343507618235,53.279339791085796,1.3834610752116767,-0.006763560604024237,3.4268964670117685,-1.8983015088380426e-05,0.5683453237410072,1.5473571785714286,1.1908562567768324,1.35745349002105,1.4072759146543332,1.8015007903424949,-1,-1,1.5473571785714286,0.5683453237410072
DEO,CE-DNN,-3.1104872212869106,1.6477995208067708,-2.7082809461897637,3.4669861804499926,0.37531660416804047,0.19217816739349103,0.12649988527802697,5.987695016084356,0.002563860082486786,0.06268131612579664,1.9734626488322107,0.17196003285044412,0.6555040472100282,5.049815268655278,1.038664552016953,-0.010750086417094712,2.9669323679081074,5.037080741759156e-07,0.5827338129496403,1.5473571785714286,0.9185266352800878,1.192178167393491,0.8606726050934654,1.4088469607882983,1,-1,1.5473571785714286,0.5827338129496403
DEO,LSTM,-3.0738703190374816,0.7634171739050739,-4.517538065934289,2.1371716927584634,0.07519635319585172,0.04080234269285632,0.09354880067380869,1.492737265557304,0.02645853900151999,0.05037480803279715,1.3294514829015618,0.047850918849530286,1.4731083774349882,11.490876448232573,1.119538090864473,-0.007880848710435845,0.8038195322038458,3.844134226020877e-06,0.6762589928057554,1.5473571785714286,0.7000772229945318,1.0408023426928563,0.5040933593593084,1.0782024584234666,1,-1,1.5473571785714286,0.6762589928057554
DEO,StockNet,-0.30706106799858146,3.2424127485839027,-1.2313974322799732,3.2282371337808127,0.2499149983500495,0.13093603500727657,0.21112611804317719,2.0384760427419364,-0.09758809137070115,0.12259893818221723,1.801928189965612,0.07451835503550183,6.1286390798238966,61.96843175049127,1.24748874689927,-0.005990626078893128,1.1837237413655266,-3.199876718637998e-05,0.697841726618705,1.5473571785714286,0.8265811753035666,1.1309360350072766,0.680009807081641,1.2522828058075357,-1,-1,1.5473571785714286,0.697841726618705
DEO,ESPMP,-3.9388579009783173,0.8760343448568796,-2.95480002956983,2.6958549783077994,0.34321125039996137,0.1767461336782421,0.14315753877949478,4.932817017703709,0.07311229213333989,0.06957712989721454,1.7142426952770162,0.13788470154471236,0.25875385103974896,4.390790437137111,0.9670086998998552,-0.01131646320791088,2.3974374896777797,1.6255453229825133e-05,0.49640287769784175,1.5473571785714286,0.8949009849200554,1.176746133678242,0.8129824154306476,1.369258373862147,1,-1,1.5473571785714286,0.49640287769784175
DHR,Transformer,-1.3767141457592675,0.24927253333750582,-0.7271103189626101,2.666695216455168,0.29099833497091865,0.16301953749404263,0.1769456530674053,2.5445630892979683,0.13139265203496803,0.1143608253199977,1.730654534735996,0.06647848416781439,-0.27464511728839447,13.991403119977916,1.4010060519291396,-0.007574118592074064,1.6445633443171748,3.370914937984146e-05,0.6040268456375839,1.4697609106057206,0.9202955629262282,1.1630195374940426,0.8650874219326634,1.327732464129126,-1,-1,1.4697609106057206,0.6040268456375839
DHR,LSTM,-1.838853720133809,-1.6929886980481283,-3.366563828132858,-3.5101052097633194,-0.3206997116400424,-0.2043845528356545,0.15790998325911085,-1.548244894513644,-0.025009382666069953,0.20713758706808783,0.32070623755557903,-0.07656104134364895,-3.299301849548003,21.797335098489746,0.5247920250909476,-0.012903882758019278,-2.030902068514653,-5.725974060360757e-06,0.6644295302013423,1.4697609106057206,0.4306849741334098,0.7956154471643455,0.1904026775900845,0.6228982362866978,1,-1,1.4697609106057206,0.6644295302013423
DHR,StockNet,-1.5722264471398786,-1.3643604121126933,-2.6983261198850323,-2.387766681556727,-0.20618277655110528,-0.12761585024212496,0.14800910070796203,-1.1910891455680594,0.019243087520747264,0.17310440391325344,0.5747890095374544,-0.05977308549918321,-1.6587101051445163,13.775847461288832,1.045070926431735,-0.01463216780160435,-1.3930412087154438,4.129523976940319e-06,0.6174496644295302,1.4697609106057206,0.5178081001182182,0.872384149757875,0.2767025849404135,0.750908782180104,-1,-1,1.4697609106057206,0.6174496644295302
DHR,DUAL-DNN,-1.6793181060043278,0.8063047129252909,0.0067608191234249425,3.1644282923281226,0.35848414071821577,0.1985913967524915,0.10189597207734774,14.745385501892121,0.15631264096552175,0.024311615364156824,3.7361791067300474,0.3103578406812291,3.187098685001799,12.628734884496756,2.417527657295913,-0.004453054822404784,3.518138483885268,2.30934030078231e-05,0.6375838926174496,1.4697609106057206,0.9774524046751426,1.1985913967524915,1.0006976154402154,1.4280124963209384,-1,-1,1.4697609106057206,0.6375838926174496
