stock,Alpha,MometumSpan,method,sharpe_1x_short,sharpe_1x_no_short,sharpe_1x_no_short,sharpe_2x_short,sharpe_2x_no_short,annual_return,cumulative_returns,annual_volatility,calmar_ratio,stability,max_drawdown,omega_ratio,sortino_ratio,skew,kurtosis,tail_ratio,daily_value_at_risk,alpha_ratio,beta,accuracy,B&H,1x_short,1x_no_short,2x_short,2x_no_short,action,labels,close,acc
O,0.9,-2,dualcl,1.3675579771810955,1.9491109546513306,2.1181834428650124,2.9607506742387377,0.20139140672444267,0.11296789665606322,0.13417990208157166,3.259154651067493,-0.04601230052195068,0.061792528519160506,1.5949829049010373,0.059531250495882766,-0.7955948576594091,10.504172188773639,1.248247490792116,-0.0057719844918127095,1.5009059002145588,-9.072099734743792e-06,0.6530612244897959,1.156142845891666,1.0714052708873425,1.1129678966560632,1.166698443849295,1.2256736311205183,-1,-1,1.156142845891666,0.6530612244897959
DE,0.9,-2,dualcl,-0.11391096988573012,1.9419041821528715,0.5742224802857334,2.2559366436922126,0.20507045603751917,0.1604249680565062,0.17413971851016716,3.2213901297598064,-0.07837674684131331,0.0636589943400645,1.522162561670006,0.07343183648361436,3.5080883351547256,33.99871579822211,1.5855860017395897,-0.011650793968858741,1.1776202338672443,-1.4707573377640736e-05,0.5472636815920398,1.29924594440479,1.0364366441073178,1.1604249680565062,1.1179629794000252,1.3166787577453176,1,1,1.29924594440479,0.5472636815920398
AWK,0.9,-2,dualcl,-2.310592394405592,-1.2964042896508168,-3.4700583771258735,-0.669958395818791,-0.015602399775490827,-0.013880891321684574,0.1400411004607252,-0.10867936792134568,0.06992186652447739,0.14356358593088914,0.9885680264937139,-0.0023443393845859217,-0.7727278053149046,8.509328594803332,0.8708813566730337,-0.015423508301036148,-0.11141300464049517,9.4755577921123e-06,0.5982142857142857,1.2247712352941176,0.7939694111668074,0.9861191086783154,0.6353330220284609,0.9554958977535702,-1,-1,1.2247712352941176,0.5982142857142857
COST,0.9,-2,dualcl,-0.6173165193818733,0.6804857829821102,-3.291564695950341,1.2990043119345371,0.049125972652189764,0.05172471669689904,0.09222403273135338,0.863503918729319,0.0014720453505896725,0.05689142989007001,1.203327548179596,0.028781788709389283,0.13726457438134107,8.782727617261122,0.7713638129356384,-0.008681273388355575,0.5326808121186011,1.1116115262285078e-07,0.5735849056603773,1.5315746372748826,0.7222141531928798,1.051724716696899,0.5346867815993955,1.0963515559857366,-1,1,1.5315746372748826,0.5735849056603773
BBL,0.9,-2,dualcl,1.3066989353332699,1.8004036770680798,2.71028405653624,3.4627984403257757,0.8330787093584484,0.5565532674758005,0.22517250551206877,8.149802990730219,-0.03774291560342503,0.1022207175199219,2.4223884465113623,0.16080150421562212,1.0111878186433596,9.233692272987991,1.4403390763040533,-0.012830524487492579,3.699735487083245,-9.997376866530409e-06,0.5489130434782609,1.1222452815972876,2.15893808084552,1.5565532674758005,4.82363335165261,2.336012796122388,-1,-1,1.1222452815972876,0.5489130434782609
DUK,0.9,-2,dualcl,-2.7507666106350093,0.7132294438397402,-2.037612184705007,3.7327766800734294,0.07372050249268347,0.07069408358269258,0.07436907900612082,1.639926307561005,0.06549638319202612,0.04495354587141476,1.4491733486808291,0.05085612134709057,1.139718184254342,12.206751332737452,1.1341356641849967,-0.004882880017596181,0.9912789492339421,4.3651044362420654e-06,0.6239669421487604,1.277561,0.8973237447127632,1.0706940835826926,0.8307948518951245,1.140406801771697,-1,-1,1.277561,0.6239669421487604
GE,0.9,-2,dualcl,-2.843964197425836,2.332949262424533,-2.4576513724974127,3.996789894709657,0.14601556235256896,0.1541014698637604,0.20703237324403284,1.2101307664680576,-0.004054008379733221,0.12066097846494439,1.238790963471862,0.041174949774121464,-0.11440502747075781,9.145350059020227,1.0901360478552384,-0.016631831105848077,0.7052788897920701,-6.872435065147606e-07,0.5735849056603773,1.8584244317165453,0.7167093695122307,1.1541014698637604,0.5386460864224342,1.2731831129277948,-1,1,1.8584244317165453,0.5735849056603773
DHR,0.9,-2,dualcl,0.74631714449792,1.3715003078644217,2.5722195377686923,3.1046349946171654,0.6188188263140635,0.332056866981312,0.12623956309043288,25.06717027684111,0.030865368961947616,0.02468642529172005,6.13576245071603,0.37503987673855743,3.3280922067804966,13.274687030629602,3.067881225358015,-0.0013105299476363849,4.901940494445207,5.612131849798607e-06,0.5933333333333334,1.5065042370444883,1.1778098283700142,1.332056866981312,1.444169585376706,1.7578330476069075,-1,-1,1.5065042370444883,0.5933333333333334
DLR,0.9,-2,dualcl,-0.3151290379845048,-0.006090248595462384,-2.317660676142103,-0.05095824524507168,0.011475280110908592,0.006267860991069796,0.1733953505903284,0.16478067604297564,0.006930287077527586,0.06963971981712092,1.0602622177172514,0.011515709099605184,4.492485225980279,39.50087424644547,1.549614010509829,-0.012805875848144055,0.06617986048553633,1.8796845247896638e-06,0.5579710144927537,1.2009044305755183,0.8431770108286466,1.0062678609910698,0.7339748578883984,0.9976100105845216,-1,-1,1.2009044305755183,0.5579710144927537
CHTR,0.9,-2,dualcl,-1.2747012171217285,0.8239589524235463,-0.6675394288698248,1.2329783180802676,0.1440265613612972,0.09794511404113737,0.19535190663326218,0.8202032534548382,-0.011095272205600108,0.17559862235931445,1.2700218754200119,0.0397983800889655,-0.054183132215617,6.774576872874597,0.9525164065650089,-0.017002556167671126,0.7372672416844183,-2.6797168084468716e-06,0.5942857142857143,1.3056523231771269,0.9232806100428208,1.0979451140411374,0.8804174534561272,1.174151098365564,-1,-1,1.3056523231771269,0.5942857142857143
ADP,0.9,-2,dualcl,-2.145853952148674,0.3649532010704001,-2.509578420313058,2.2968579419969943,0.28143605333750643,0.1914385479602485,0.1403571045712111,3.0401005284836606,0.13276816575136302,0.09257458781400263,1.720103453539669,0.08007781774721162,-0.6398015058538247,8.47066378050826,0.7167097723081954,-0.009589713727972545,2.005142911698624,2.2653865076600877e-05,0.5842696629213483,1.8087077307725985,0.7848287423193937,1.1914385479602485,0.6306588824677809,1.3997116586106726,1,1,1.8087077307725985,0.5842696629213483
GOOG,0.9,-2,dualcl,-2.7024762022295175,0.6080163424316909,-3.160081623054695,2.023596421482168,0.08984335117949782,0.08021214298925394,0.09801857696178533,1.718772168679122,0.040978288052497834,0.0522718210224119,1.3336696236314542,0.04462695935736096,-0.43698476207372405,8.111788493888719,0.8150203255525554,-0.008675126072198558,0.9165951390472156,3.852687101954812e-06,0.5575221238938053,1.5726876628810509,0.7419516928897613,1.080212142989254,0.5652934424619,1.1568556487507569,-1,1,1.5726876628810509,0.5575221238938053
ADBE,0.9,-2,dualcl,0.9399020204428995,3.7312224158582152,1.1155253454012546,4.465852689968482,0.1718250771989316,0.1666751095716359,0.15442827165486803,1.7971243934282588,-0.06835513561590448,0.0956111206476653,1.8620373481822898,0.04813925502084625,5.795455761813467,71.87943944110275,1.2103242763184885,-0.00040395931208095907,1.1126529835349301,-9.344693829643142e-06,0.6408163265306123,1.1598280145043438,1.1735626267621004,1.166675109571636,1.4858521979171242,1.332938089423464,-1,-1,1.1598280145043438,0.6408163265306123
AAPL,0.9,-2,dualcl,-2.8655045758020394,-1.4213341864956108,-3.662690392077462,0.6785361580855066,0.029427491798391436,0.0325125165858795,0.12248911798079826,0.1941221617708593,0.11700335498906861,0.15159264418828944,1.102592664219945,0.013392699770217736,-0.4337668660591851,8.525936606500556,0.876419810020982,-0.010264874415517732,0.2402457645503217,1.118921086401421e-05,0.5431654676258992,1.504739589839272,0.7084827860615927,1.0325125165858795,0.5200388039833288,1.0485601505516062,1,1,1.504739589839272,0.5431654676258992
CSCO,0.9,-2,dualcl,-0.4931170780387748,3.033008710515666,-1.8381930044572226,4.0561809126405235,0.15401764917183725,0.1619165788262531,0.10909022472188992,2.026796434136713,-0.07435194800654407,0.07599068489452865,1.85367457501366,0.11213619551537488,5.236020509941905,46.47322948985119,1.5226612580469352,-0.005453856652119137,1.4118373077375488,-6.666510651237077e-06,0.6136363636363636,1.6582836142079338,0.8141249932063928,1.161916578826253,0.6844892507296848,1.334439369981374,-1,1,1.6582836142079338,0.6136363636363636
BP,0.9,-2,dualcl,0.733383637889173,1.3182532685167514,2.873085074312584,2.835736655285889,0.5437624554185756,0.5278842825514298,0.3287789483108334,4.655560260190237,-0.0021244891551396882,0.11679850007920556,1.5361187809182526,0.13502376961234805,2.8642866594194922,18.865438423734634,1.656598685303998,-0.024434684218333724,1.6538846486743215,-6.158393117818005e-07,0.524390243902439,1.505298382598996,1.5508090673937724,1.5278842825514298,2.4295164754119254,2.1229264542749866,1,1,1.505298382598996,0.524390243902439
CVX,0.9,-2,dualcl,3.6568693038348083,4.625164080063853,3.259837726862113,5.4839302655100495,0.4699275737034987,0.5295251714986218,0.22726119532155206,3.5914830256576997,-0.12474167405960833,0.13084499365479862,1.960097548503534,0.14906390734439037,4.230407639746908,31.479749523371012,1.2816022432523106,-0.010743939223988907,2.067786244979473,-2.2133010528448603e-05,0.5431654676258992,1.6350152292073084,1.4308412597368363,1.5295251714986218,2.0546667285012963,2.2227305889422424,-1,1,1.6350152292073084,0.5431654676258992
BA,0.9,-2,dualcl,-0.8796195979551921,-1.373754039817595,-1.6409144927752837,-2.610497574071081,-0.23708945660631775,-0.1889325632235025,0.17113671358638727,-0.9184544130085469,0.009856446526372945,0.25813960197511887,0.6430774528831693,-0.08369646333107787,-0.4572464398442959,9.723181866179264,0.780879764215277,-0.020013596582897687,-1.3853804460644765,1.8731881358617023e-06,0.5692307692307692,0.7953604842252634,0.8270845736571516,0.8110674367764975,0.7095239280279376,0.6428039700542715,-1,1,0.7953604842252634,0.5692307692307692
BRK-A,0.9,-2,dualcl,-0.19650773115676223,-0.4325607302435422,0.9312565918137683,0.7950269298630009,0.21340258962786418,0.01859248647491829,0.1652540231521922,6.443347018232884,0.2982809605041036,0.03311983492802639,1.5336777530828654,0.09066806657377767,2.0240180066219082,10.491555227369318,2.5561295884714426,-0.004401675338329447,1.2913609336538157,0.0004211979175511197,0.375,1.0135027799841143,1.0237077529470804,1.0185924864749183,1.0535606236124195,1.0351403189695874,-1,-1,1.0135027799841143,0.375
AVGO,0.9,-2,dualcl,-1.2086520758579056,0.8657149235888663,-2.4336575103854603,2.5310870938924204,0.13323772456980998,0.12315824688559629,0.14769106109860317,0.8436074723315392,0.031749505091766786,0.15793805642993086,1.3605557386446692,0.04657599726684725,0.6631336015937225,14.167294230235106,1.0307240444277797,-0.010671956246146386,0.9021380412512326,4.344939092145455e-06,0.5641025641025641,1.8325249795860807,0.6883859492229465,1.1231582468855963,0.4957632261760678,1.236579568951222,-1,1,1.8325249795860807,0.5641025641025641
APD,0.9,-2,dualcl,0.2733450243019708,0.06780274442844358,-0.10267139951291428,-0.20316003715046085,-0.0050099324678292145,-0.003144089948697637,0.131647264641818,-0.05302459833206225,-0.008367566736549354,0.09448317621295155,1.0101341352384892,0.0010961653068811074,-0.38895654148560105,12.525010689025297,1.077476410921055,-0.010738065095606087,-0.03805572779244667,-1.5070426237101552e-06,0.620253164556962,1.0390208897277289,0.956402046608139,0.9968559100513024,0.9742999505454946,0.983012108476879,-1,-1,1.0390208897277289,0.620253164556962
COP,0.9,-2,dualcl,0.8747173040642205,1.9806561030581054,0.7324767877648343,2.9237603511377843,0.5948924737914489,0.5368858578094633,0.31362623655756056,2.4905419721391344,-0.06040999968325866,0.2388606497888064,1.4418121013028171,0.13792782773410434,0.6033072786599408,2.970878880203105,1.1701663430863445,-0.03437565975267354,1.8968198589542011,-1.770588541046559e-05,0.4396551724137931,2.24093410445808,1.0540328406961046,1.5368858578094633,1.1156090815133437,2.162540090450133,-1,1,2.24093410445808,0.4396551724137931
