,Triviews,LSTM,Attentive-LSTM,DUAL-DNN,CE-DNN,SCL-DNN,Stocknet,Transformer,ESPMP
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.032835659927708,1.0,1.0,1.0,1.0,1.0,1.032835659927708,1.032835659927708
2,1.0,1.0033305551376752,1.0,0.9714329143204662,0.9714329143204662,1.0,1.0,1.0033305551376752,1.032835659927708
3,1.0,1.0023901884066797,1.0,0.9714329143204662,0.9714329143204662,1.0,1.0,1.0023901884066797,1.0318676396793374
4,0.991668414507772,0.9844049571300704,1.0,0.9714329143204662,0.9714329143204662,1.0,1.0,0.9844049571300704,1.0133535137819356
5,0.991668414507772,0.9844049571300704,1.0,0.9714329143204662,0.9714329143204662,1.0,1.0,0.9452999231335,1.0133535137819356
6,0.991668414507772,0.9762033030707684,1.0,0.9633393379448412,0.9633393379448412,0.991668414507772,0.991668414507772,0.9374240760081166,1.0049106723480117
7,0.991668414507772,0.9762033030707684,1.0,0.9633393379448412,0.9633393379448412,0.991668414507772,1.0246217699481863,0.9685748803729312,1.0383040708744606
8,0.9975664545405386,0.9762033030707684,1.0,0.95429789618213,0.95429789618213,0.9823610895968844,1.0150051606217614,0.9594843003158569,1.0285590460228595
9,0.9975664545405386,0.9762033030707684,1.0,0.95429789618213,0.95429789618213,1.0050276028929386,1.038424887046632,0.9816229659050946,1.052291508087314
10,0.990673745025385,0.9762033030707684,1.0,0.95429789618213,0.959973671585001,1.0050276028929386,1.0446010155440413,0.9874612596989584,1.058550109601733
11,1.015738142550248,0.9867009692785772,1.0,0.9645600011611052,0.9702968113868068,1.0158352330982623,1.0558342010362691,0.9980799890813056,1.058550109601733
12,1.015738142550248,0.9867009692785772,1.0,0.9645600011611052,0.9702968113868068,1.0158352330982623,1.0558342010362691,0.9911837312868376,1.0512360320487948
13,1.015738142550248,0.9867009692785772,1.0,0.9645600011611052,0.9702968113868068,1.0158352330982623,1.0558342010362691,1.0162610316452048,1.0512360320487948
14,1.02526896169702,0.9867009692785772,1.0,0.9645600011611052,0.9702968113868068,1.0158352330982623,1.0558342010362691,1.0162610316452048,1.0342532067752044
15,1.02526896169702,0.9867009692785772,1.0,0.954769639581186,0.9604482207217532,1.0055244237907217,1.0558342010362691,1.0162610316452048,1.0237554535537032
16,1.02526896169702,0.9867009692785772,1.0,0.9637283823717544,0.9694602464674392,1.014959406124604,1.0558342010362691,1.0257967571366235,1.0237554535537032
17,1.02526896169702,0.9867009692785772,1.0,0.9637283823717544,0.9596116558023856,1.004648596817063,1.0558342010362691,1.0153758529237995,1.0133552866155475
18,1.02526896169702,0.975596880748128,1.0,0.9528828216493536,0.9596116558023856,1.004648596817063,1.0558342010362691,1.003949064348949,1.0133552866155475
19,1.02526896169702,0.975596880748128,1.0,0.9528828216493536,0.9596116558023856,1.004648596817063,1.0558342010362691,1.019037269426521,1.0133552866155475
20,1.02526896169702,0.9723611556387536,1.0,0.9528828216493536,0.9596116558023856,1.004648596817063,1.0558342010362691,1.01565746723041,1.0133552866155475
21,1.02526896169702,0.967276542153248,1.0,0.9528828216493536,0.9596116558023856,1.004648596817063,1.0503130952352866,1.0103464512312754,1.0133552866155475
22,1.02526896169702,0.967276542153248,1.0,0.9528828216493536,0.9596116558023856,1.004648596817063,1.03805780568374,0.9985575014758284,1.0133552866155475
