,Triviews,LSTM,Attentive-LSTM,DUAL-DNN,CE-DNN,SCL-DNN,Stocknet,Transformer,ESPMP
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.990260941211036,1.0
2,1.0140206179185562,1.0,1.0,1.0,1.0,1.0,1.0,1.0333654150141975,1.0
3,1.0140206179185562,1.0,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.0478538366683618,1.0
4,1.0140206179185562,0.9839930696960458,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.0310809133360803,1.0
5,1.0140206179185562,0.9839930696960458,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.030479789118186,1.0
6,1.0140206179185562,0.9839930696960458,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.0319225569778174,1.0
7,0.9933263195936878,0.9839930696960458,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.0319225569778174,1.0
8,0.9933263195936878,0.9839930696960458,1.0,1.0140206179185562,1.0140206179185562,1.0,1.0,1.0319225569778174,1.0
9,0.9933263195936878,0.9839930696960458,1.0,1.0003796564519325,1.0003796564519325,0.9865476488095238,1.0,1.0180407723399776,1.0
10,1.0003811760931518,0.9839930696960458,1.0,1.0003796564519325,1.0003796564519325,0.9865476488095238,1.0,1.037819300300178,1.0
11,1.0003811760931518,0.9909816390777696,1.0,1.0074846075460888,1.0003796564519325,0.9865476488095238,1.0,1.045190157279974,1.007102254677345
12,1.0003811760931518,0.9909816390777696,1.0,0.9869985725639686,0.9800380924379748,0.9664873426830942,1.0,1.0239374235263958,0.9866239943988638
13,1.0003811760931518,0.9909816390777696,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.034625223578504,0.9866239943988638
14,1.0003811760931518,1.0106318151777132,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.0551408083674223,0.9866239943988638
15,1.0003811760931518,1.022927870967038,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.0679783917983354,0.9866239943988638
16,1.0003811760931518,1.0013950945233223,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.045497295515787,0.9866239943988638
17,1.0003811760931518,1.0013950945233223,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.045497295515787,0.9866239943988638
18,1.0253144780986148,1.0013950945233223,1.0,0.9973008070100444,0.9800380924379748,0.9664873426830942,1.0,1.0079672487594955,0.9866239943988638
19,1.0019661492459155,1.0013950945233223,1.0,1.022157334507477,1.0044643674615048,0.9905758815075504,1.0,1.0330896245353829,1.011214415136541
20,1.0019661492459155,1.0013950945233223,1.0,1.022157334507477,0.9815908346349704,0.9905758815075504,1.0,1.0095642410523613,0.988187171096272
21,1.0019661492459155,1.0013950945233223,1.0,1.022157334507477,0.9815908346349704,0.9905758815075504,1.0,1.0112227125885174,0.988187171096272
22,1.0019661492459155,1.0013950945233223,1.0,1.022157334507477,0.9815908346349704,0.9905758815075504,1.0,1.0200062961184004,0.988187171096272
23,0.9919242847526956,1.0013950945233223,1.0,1.022157334507477,0.9815908346349704,0.9905758815075504,1.0,0.9989993073508908,0.988187171096272
24,0.9916778961987154,1.0013950945233223,1.0,1.022157334507477,0.9815908346349704,0.9905758815075504,1.0,0.9889871770201524,0.988187171096272
25,0.9916778961987154,1.0013950945233223,1.0,1.0219034362296944,0.9815908346349704,0.9903298278895434,1.0,0.98874151802763,0.988187171096272
26,0.9916778961987154,1.0013950945233223,1.0,1.037457019739037,0.9815908346349704,0.9903298278895434,1.0,1.0037903702230346,0.988187171096272
27,0.9884084710501224,1.0013950945233223,1.0,1.037457019739037,0.9815908346349704,0.9903298278895434,1.0,1.006063026094874,0.988187171096272
28,0.9884084710501224,1.0013950945233223,1.0,1.037457019739037,0.9815908346349704,0.9903298278895434,1.0,1.002746175158504,0.988187171096272
29,0.9884084710501224,0.9850783107131392,1.0,1.020552641041739,0.9815908346349704,0.9903298278895434,1.0,0.986407376770104,0.988187171096272
30,0.9884084710501224,0.9850783107131392,1.0,1.0078426009836805,0.9693660278713538,0.9779961850405884,1.0,0.986407376770104,0.988187171096272
31,1.0032194661333962,0.9850783107131392,1.0,1.0078426009836805,0.9693660278713538,0.9779961850405884,1.0,0.986407376770104,0.988187171096272
32,1.0032194661333962,0.999839404374256,1.0,1.0078426009836805,0.9693660278713538,0.9779961850405884,1.0,0.986407376770104,0.988187171096272
33,1.0074124787814216,0.9786759122144236,1.0,1.0078426009836805,0.9693660278713538,0.9779961850405884,1.0,0.986407376770104,0.988187171096272
34,1.0074124787814216,0.9827663436870592,1.0,1.0078426009836805,0.9693660278713538,0.9779961850405884,1.0,0.986407376770104,0.988187171096272
35,0.9813493745038128,0.9827663436870592,1.0,1.0221899803579646,0.9831656649782186,0.9779961850405884,1.0,0.986407376770104,1.0022547409952631
36,0.9813493745038128,0.9573408677916018,1.0,1.0221899803579646,0.9831656649782186,0.9779961850405884,1.0,0.986407376770104,1.0022547409952631
37,0.9905191470236284,0.9132701446079052,1.0,1.0221899803579646,0.9831656649782186,0.9779961850405884,1.0,0.9409985909232486,1.0022547409952631
38,1.0160812852856158,0.921803781753624,1.0,1.0221899803579646,0.9831656649782186,0.9779961850405884,1.0,0.9497913239135722,1.0022547409952631
39,1.0160812852856158,0.921803781753624,1.0,1.0221899803579646,1.0085380333348826,0.9779961850405884,1.0,0.9743024070308132,1.0022547409952631
40,1.0160812852856158,0.921803781753624,1.0,1.0221899803579646,1.0085380333348826,0.9779961850405884,1.0,1.0054381563624997,1.0022547409952631
41,1.0217323115315489,0.921803781753624,1.0,1.0221899803579646,1.0085380333348826,0.9779961850405884,1.0,1.0054381563624997,1.0022547409952631
