,dualcl,Triviews(supcon-cl),Triviews(no-cl),Triviews(no-translated)
153,1.174346865536506,0.8764844770415223,0.9498052731235482,0.9687342979559002
154,1.174346865536506,0.8764844770415223,0.9353189566774676,0.9687342979559002
155,1.164441163895552,0.8817448474432139,0.9353189566774676,0.9687342979559002
156,1.164441163895552,0.8817448474432139,0.9353189566774676,0.9687342979559002
157,1.164441163895552,0.8817448474432139,0.9274294729177076,0.9687342979559002
158,1.164441163895552,0.8817448474432139,0.9274294729177076,0.9687342979559002
159,1.1552069060800365,0.8817448474432139,0.9274294729177076,0.9687342979559002
160,1.1552069060800365,0.8817448474432139,0.9771901936830734,0.9687342979559002
161,1.1552069060800365,0.8817448474432139,0.9771901936830734,0.9687342979559002
162,1.1552069060800365,0.874261023956352,0.9771901936830734,0.960512150117335
163,1.1552069060800365,0.874261023956352,0.9771901936830734,0.960512150117335
164,1.218624025104091,0.874261023956352,0.9771901936830734,0.9643805963171704
165,1.218624025104091,0.8805575602627171,0.9771901936830734,0.9643805963171704
166,1.223049454414617,0.92889731941132,0.9771901936830734,1.017321968758115
167,1.223049454414617,0.92889731941132,0.9771901936830734,1.017321968758115
168,1.223049454414617,0.92889731941132,0.9807388567949092,1.017321968758115
169,1.223049454414617,0.92889731941132,0.9807388567949092,1.017321968758115
170,1.223049454414617,0.92889731941132,0.9807388567949092,1.017321968758115
171,1.223049454414617,0.92889731941132,0.9807388567949092,1.017321968758115
172,1.223049454414617,0.925489788498879,0.9807388567949092,1.017321968758115
173,1.218690367805175,0.9319951721456836,0.9876325930630616,1.0244728523025226
174,1.218690367805175,0.9319951721456836,0.9342179020522944,1.0244728523025226
175,1.218690367805175,0.9319951721456836,0.9342179020522944,1.0244728523025226
176,1.218690367805175,0.9319951721456836,0.9311587784702966,1.0244728523025226
177,1.218690367805175,0.9319951721456836,0.8856950572073405,1.0244728523025226
178,1.218690367805175,0.9319951721456836,0.8856950572073405,1.0244728523025226
179,1.218690367805175,0.9319951721456836,0.8856950572073405,1.0244728523025226
180,1.231529112848621,0.9319951721456836,0.8856950572073405,1.0626150971904489
181,1.231529112848621,0.9319951721456836,0.8856950572073405,1.0626150971904489
182,1.231529112848621,0.9319951721456836,0.8856950572073405,1.0626150971904489
183,1.231529112848621,0.9319951721456836,0.871131427634445,1.0626150971904489
184,1.219675526240925,0.9319951721456836,0.871131427634445,1.0626150971904489
185,1.219675526240925,0.9319951721456836,0.8385903650903715,1.0626150971904489
186,1.219675526240925,0.9319951721456836,0.8385903650903715,1.0626150971904489
187,1.2314382899430527,0.9319951721456836,0.8385903650903715,1.0626150971904489
188,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
189,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
190,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
191,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
192,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
193,1.20490825903635,0.9319951721456836,0.8186801187955804,1.0626150971904489
